,WIN1!_open,WIN1!_high,WIN1!_low,WIN1!_close,WIN1!_target(%),WIN1!_target($),WIN1!_target(bi),f9,f1,f2,f3,f4,f5,f6,f7,f8,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,last_update
2014-10-06,60000.0,60060.0,54672.0,54672.0,-0.008274435442165107,-480.0,0,0.0,0.2834,1.0338537866627753,0.08100286818545523,0.0,0.011721251105691222,-0.010277029020794748,-0.039211292852341484,-0.05784320386016839,-0.029269292189729956,0.030841821157655103,-5.47169233566791e-06,-0.004123122953683412,-0.004258235510206515,-0.0011360421433648986,5.748817705956033e-05,0.0005137751225770382,0.01933438985736924,0.012860218302677806,-0.024069295982307448,-0.04840926090208564,0.023263678758321138,-0.01537005555652926,0.00512612739571594,-0.017499182683208048,1.0985513608428445,0.00022386968564832224,0.0003275531841315164,0.014962275416804833,0.018098430432816996,2025-06-23 21:45:06.610580
2014-10-07,58010.0,58480.0,57420.0,57530.0,-0.0066689762688376675,-385.0,0,0.05227538776704721,0.3438,1.1834767641996558,0.09089025167005689,0.05227538776704721,0.05187904762253037,0.04002646616976313,0.012572229154969472,-0.008402308455442209,0.020898337300338854,0.08396549737633441,0.01208013998895736,0.001685851900079105,-0.001267777300304207,-5.525387619757686e-05,0.0006714113926582999,0.0007872098591202964,0.0,0.01933438985736924,0.012860218302677806,-0.008152670639417936,-0.04840926090208564,0.023263678758321138,-0.01537005555652926,-0.005814360770577953,1.0184604667363288,0.0002784629764267705,0.00048578816236452766,0.016687209965322858,0.022040602586239053,2025-06-23 21:45:06.610580
2014-10-08,57730.0,58600.0,56260.0,57345.0,-0.017808219178082174,-1040.0,0,-0.0032157135407613335,0.3335,1.0984124892958305,0.10075555752723273,-0.0032157135407613335,0.03192683927530271,0.03614631986918293,0.010513071734181034,-0.01139176759879068,0.017092546642237805,0.07976079753736576,0.016250856477266585,0.0008516678064313776,-0.0009309330453235842,-6.645762154079586e-05,0.0006199325414823254,0.0007488553494338307,0.05227538776704721,0.0,0.01933438985736924,-0.024069295982307448,-0.008152670639417936,-0.04840926090208564,0.023263678758321138,0.00512612739571594,1.0415926057589762,0.00027852839977129495,0.0004818986388300903,0.01668917013429053,0.021952189841336792,2025-06-23 21:45:06.610580
2014-10-09,58400.0,58635.0,57165.0,57360.0,-0.025880281690140894,-1470.0,0,0.00026157467957110825,0.3329,1.0540814387942499,0.10703761443951243,0.00026157467957110825,0.018541865693109116,0.03421603503641202,0.012123067530453335,-0.011132189193508002,0.01670905317728666,0.079308677954123,0.013731127752645244,0.0024148308300414147,-0.0010694959599793995,0.00013435465385915806,0.0007492747061446247,0.0007646827844602638,-0.0032157135407613335,0.05227538776704721,0.0,0.012860218302677806,-0.024069295982307448,-0.008152670639417936,-0.04840926090208564,-0.01537005555652926,1.0257150354237732,0.00027648356667608827,0.00048112635672493433,0.016627795003429896,0.02193459269566988,2025-06-23 21:45:06.610580
2014-10-10,56800.0,57000.0,55060.0,55330.0,-0.029298245614035046,-1670.0,0,-0.035390516039051634,0.3515,1.068324114035621,0.10957027879848144,-0.035390516039051634,-0.019795420161070276,0.0015132207709460666,-0.021945679361515924,-0.045569925945387224,-0.01972178736980712,0.040674224485636845,0.00278614657336107,-0.0034505886496958627,-0.0015565131410958887,-0.0004567212646664935,0.0005836205967604702,0.0005145220097346748,0.00026157467957110825,-0.0032157135407613335,0.05227538776704721,0.01933438985736924,0.012860218302677806,-0.024069295982307448,-0.008152670639417936,0.023263678758321138,1.035234289865601,0.0003004230838597478,0.0005110726224882488,0.017332717151668627,0.02260691536871514,2025-06-23 21:45:06.610580
2014-10-13,57000.0,58860.0,55330.0,55330.0,0.010505226480836294,603.0,1,0.0,0.3511,1.0249299392807099,0.11387438940506309,0.0,-0.022075328302020192,0.0003833024762784909,-0.01925768104870118,-0.0453539492675481,-0.020207316552723453,0.04036368542207547,0.00278614657336107,0.0013903374405127011,-0.002490978525778326,-9.161418455310839e-05,0.0006240028058379355,0.0003876174584715275,-0.035390516039051634,0.00026157467957110825,-0.0032157135407613335,0.0,0.01933438985736924,0.012860218302677806,-0.024069295982307448,-0.04840926090208564,1.0637990240375925,0.000293559528202239,0.0004887076204241663,0.01713357896652766,0.022106732468281383,2025-06-23 21:45:06.610580
2014-10-14,57400.0,58940.0,57200.0,58003.0,-0.02258201959948869,-1325.0,0,0.048310139165010035,0.3807,1.08790078299137,0.11126869495640584,0.048310139165010035,0.023457129951159006,0.041662551115149826,0.02967256330827328,0.0001147287130156549,0.026255386013959603,0.08995998644385406,0.0019930968529536354,0.0070366184209554984,-0.0011630791730796674,0.0008267836295521602,0.000978423177938419,0.0006896597564133044,0.0,-0.035390516039051634,0.00026157467957110825,0.05227538776704721,0.0,0.01933438985736924,0.012860218302677806,-0.008152670639417936,1.0304195804195804,0.0003386272532908493,0.0005917475068316238,0.018401827444328712,0.024325860865170298,2025-06-23 21:45:06.610580
2014-10-15,58675.0,58675.0,55775.0,57350.0,0.02427942893059165,1352.0,1,-0.011258038377325308,0.3773,1.0518539169222192,0.10664527186085404,-0.011258038377325308,0.011917155127693979,0.02186815673515352,0.019956285047102895,-0.011354406670092243,0.013913689160758747,0.07713083148490041,0.00038463188564084037,0.008317744181453712,-0.0014914830851789906,0.0003814064381440368,0.0009132032031185388,0.0006034811608391477,0.048310139165010035,0.0,-0.035390516039051634,-0.0032157135407613335,0.05227538776704721,0.0,0.01933438985736924,-0.024069295982307448,1.051994621246078,0.00033888366784901595,0.0005963428925907709,0.018408793220877243,0.02442013293556714,2025-06-23 21:45:06.610580
2014-10-16,55685.0,57037.0,54600.0,57037.0,0.019745108598097305,1100.0,1,-0.005457715780296413,0.3691,1.008635295403618,0.10152949323341523,-0.005457715780296413,0.007542836954601562,0.010167738461892561,0.01588833902247666,-0.016991632283140157,0.007714616605727809,0.07070748596992482,-0.0007592262063326638,0.006485950773156291,-0.0011534840167336136,0.0004168407456530196,0.0007934788504216039,0.0005967393378653562,-0.011258038377325308,0.048310139165010035,0.0,0.00026157467957110825,-0.0032157135407613335,0.05227538776704721,0.0,0.012860218302677806,1.0446336996336996,0.0003383938923061569,0.0005909952329191462,0.018395485650184853,0.024310393516336716,2025-06-23 21:45:06.610580
2014-10-17,55710.0,56900.0,55620.0,56810.0,-0.013888640629189375,-777.0,0,-0.003979872714203081,0.3691,0.9990256049369349,0.09577544365742953,-0.003979872714203081,-0.0016869925842617484,0.0023519365100650447,0.013024343968216723,-0.02097461762724251,0.0029456342028999494,0.06593095352974476,0.005522902458637046,0.004154524515999058,-0.0008592583530025788,0.0002391908394160775,0.0008985152138953101,0.0005729655070335893,-0.005457715780296413,-0.011258038377325308,0.048310139165010035,-0.035390516039051634,0.00026157467957110825,-0.0032157135407613335,0.05227538776704721,0.01933438985736924,1.0230133045667027,0.00033828122415181154,0.0005873308795021914,0.01839242300926693,0.02423491034648553,2025-06-23 21:45:06.610580
2014-10-20,55945.0,56400.0,55015.0,55168.0,-0.0015384615384614886,-82.0,0,-0.028903362084140127,0.3789,1.0103461148738733,0.08386138980262361,-0.028903362084140127,-0.029989309626962224,-0.02747050309997312,-0.014557990818641398,-0.04890421627169961,-0.026427701915485158,0.03479412721320241,-0.0002577699581909787,0.0012641883075850458,-0.0014294673230491827,-0.00022897096487049475,0.0005335249968231825,0.00041576964125090597,-0.003979872714203081,-0.005457715780296413,-0.011258038377325308,0.0,-0.035390516039051634,0.00026157467957110825,-0.0032157135407613335,0.0,1.0251749522857403,0.00035425905017874126,0.0006138088746062654,0.01882177064409035,0.02477516648998076,2025-06-23 21:45:06.610580
2014-10-21,53300.0,53980.0,52605.0,53218.0,0.004188679245282989,222.0,1,-0.035346577726218076,0.3943,1.0438396780854555,0.07323624377152499,-0.035346577726218076,-0.04826116037098105,-0.05466017468660678,-0.04636639757729977,-0.08179402365943111,-0.060965928650843826,-0.0020301442478809495,-0.0169891133364366,-0.007498008241741483,-0.002906078170831189,-0.0006615605574477217,0.0002688574209250938,0.00035691437614513875,-0.028903362084140127,-0.003979872714203081,-0.005457715780296413,0.048310139165010035,0.0,-0.035390516039051634,0.00026157467957110825,0.05227538776704721,1.0261381997908945,0.00037512525673701736,0.0006710475849030453,0.01936815057606217,0.02590458617509736,2025-06-23 21:45:06.610580
2014-10-22,53000.0,54050.0,52680.0,53222.0,-0.02779790276453764,-1458.0,0,7.516253899053638e-05,0.3914,1.0284843388690352,0.06235802564774126,7.516253899053638e-05,-0.03392568659127626,-0.0476139348779947,-0.043004729953887266,-0.0806766112567906,-0.06117861931412172,-0.002169478013821835,-0.014722473153173432,-0.007168920633766296,-0.003158626413667459,-0.0010228750039386442,0.0004501309777281026,0.00032159709016498785,-0.035346577726218076,-0.028903362084140127,-0.003979872714203081,-0.011258038377325308,0.048310139165010035,0.0,-0.035390516039051634,-0.0032157135407613335,1.0260060744115413,0.0003675277220553366,0.0006680526300402788,0.01917101254642896,0.025846714105283844,2025-06-23 21:45:06.610580
2014-10-23,52450.0,52640.0,50490.0,50992.0,0.013986013986013957,720.0,1,-0.041899966179399506,0.4131,1.0609718512430655,0.053543287839318846,-0.041899966179399506,-0.053635722504732586,-0.07700104984976286,-0.07880438955344815,-0.11757995274385169,-0.10038190368941868,-0.043945024214015915,-0.02201092323299405,-0.011385074719663357,-0.0044851219448109715,-0.001776713481551203,-3.0990131495618464e-05,6.939242331346351e-05,7.516253899053638e-05,-0.035346577726218076,-0.028903362084140127,-0.005457715780296413,-0.011258038377325308,0.048310139165010035,0.0,0.00026157467957110825,1.0425826896415131,0.00039965659346142174,0.0007373463456850094,0.019991412993118365,0.027154122075386814,2025-06-23 21:45:06.610580
2014-10-24,51480.0,53905.0,51130.0,52200.0,0.054805302402651135,2646.0,1,0.02368999058675869,0.423,1.0571300044984253,0.04880694201549019,0.02368999058675869,-0.014350453172205402,-0.0497515154824969,-0.05245445155809525,-0.09537368825185566,-0.07906476027191234,-0.021436263491221075,-0.016476950572801696,-0.005477024057082325,-0.004463806353389094,-0.001327262705699153,0.00012873737122333527,0.00025539678967248015,-0.041899966179399506,7.516253899053638e-05,-0.035346577726218076,-0.003979872714203081,-0.005457715780296413,-0.011258038377325308,0.048310139165010035,-0.035390516039051634,1.0542734206923527,0.0004120812713836613,0.0007386006582437313,0.020299785008311328,0.027177208433607217,2025-06-23 21:45:06.610580
2014-10-27,48280.0,51510.0,48140.0,50926.0,0.027433456382358612,1412.0,1,-0.024406130268199266,0.427,1.0420734088246777,0.04941563462474566,-0.024406130268199266,-0.022751172483669646,-0.06545108877168637,-0.07239798399656105,-0.1157517381760288,-0.1013796749396344,-0.04532906069066589,-0.015577504209613523,-0.007917637083902251,-0.003263649821694775,-0.001855129734027384,-6.0376772628821794e-05,0.00011915710770312892,0.02368999058675869,-0.041899966179399506,7.516253899053638e-05,-0.028903362084140127,-0.003979872714203081,-0.005457715780296413,-0.011258038377325308,0.0,1.0700041545492314,0.0004218664842503785,0.000656373594750062,0.02053938860459041,0.02561978912384062,2025-06-23 21:45:06.610580
2014-10-28,51470.0,53070.0,51465.0,52882.0,-0.010230769230769265,-532.0,0,0.03840867140556892,0.4415,1.0531965648854962,0.05111784926909025,0.03840867140556892,0.016093950549915137,-0.020349941182464026,-0.03555965698736874,-0.08026228872161845,-0.06706454882333379,-0.008966007207962923,-0.0008264543832561255,-0.008907783859846363,-0.0009355827194454325,-0.001508945349153489,0.00037684306299775927,0.00043055263727505397,-0.024406130268199266,0.02368999058675869,-0.041899966179399506,-0.035346577726218076,-0.028903362084140127,-0.003979872714203081,-0.005457715780296413,0.048310139165010035,1.0311862430778198,0.00044381424268687803,0.0007408094843953571,0.02106689921860543,0.02721781556986815,2025-06-23 21:45:06.610580
2014-10-29,52000.0,52905.0,51155.0,51468.0,0.014831158864159644,773.0,1,-0.026738776899512096,0.4206,0.989553924336533,0.053542643940823684,-0.026738776899512096,-0.004364176609870429,-0.03604077741547007,-0.06007396247089436,-0.10293921466758282,-0.0917070887719198,-0.035605834333616526,-0.006189242270956652,-0.010455857712065041,-0.0010690567653056648,-0.0020231525972210294,-0.00021762670874562407,0.00026591304384859793,0.03840867140556892,-0.024406130268199266,0.02368999058675869,7.516253899053638e-05,-0.035346577726218076,-0.028903362084140127,-0.003979872714203081,-0.011258038377325308,1.034209754667188,0.00045598126643406524,0.0007476663177715436,0.021353717859756066,0.02734348766656411,2025-06-23 21:45:06.610580
2014-10-30,52120.0,53220.0,52030.0,52893.0,0.029877140729709595,1605.0,1,0.027687106551643748,0.4321,1.0076019028075738,0.055212904167943014,0.027687106551643748,0.01573151949732865,-0.001602555027662489,-0.033395223719124845,-0.07608369959407868,-0.06630384799039002,-0.009200945935579963,0.0077281722752519984,-0.007141375478871026,-0.00032771235285736775,-0.0020085990751869866,-0.0001437204664080327,0.0004253864447695094,-0.026738776899512096,0.03840867140556892,-0.024406130268199266,-0.041899966179399506,7.516253899053638e-05,-0.035346577726218076,-0.028903362084140127,-0.005457715780296413,1.0228714203344225,0.0004568515549080013,0.0007803979174575517,0.021374086060180476,0.02793560304445837,2025-06-23 21:45:06.610580
2014-10-31,53720.0,55435.0,53025.0,55325.0,-0.009398907103825183,-516.0,0,0.045979619231278246,0.4515,1.0390297786164682,0.05501779659787966,0.045979619231278246,0.04983415182129369,0.04723884806566048,0.010445993419544664,-0.032153340229942984,-0.02348076464500848,0.035828914951191004,0.01218609800415591,-0.002145426284322893,0.0010045491158380826,-0.00124446475981497,0.000268869524810007,0.0006355662310667459,0.027687106551643748,-0.026738776899512096,0.03840867140556892,0.02368999058675869,-0.041899966179399506,7.516253899053638e-05,-0.035346577726218076,-0.003979872714203081,1.0454502593116455,0.0005000748953237467,0.0008710438270732504,0.02236235442263955,0.029513451629269837,2025-06-23 21:45:06.610580
2014-11-03,54900.0,55105.0,53610.0,54384.0,0.00729138041586519,398.0,1,-0.017008585630366002,0.4544,1.0326803327121497,0.054145963334542885,-0.017008585630366002,0.018610087206688775,0.03095675911357132,-0.006478968699447307,-0.046849173971542646,-0.039948311427181804,0.0178239913489453,0.013665606931722562,-0.0009559486389454808,0.00015411983431978248,-0.0016066162390853378,3.5351264854688316e-06,0.0005077343017925817,0.045979619231278246,0.027687106551643748,-0.026738776899512096,-0.024406130268199266,0.02368999058675869,-0.041899966179399506,7.516253899053638e-05,-0.028903362084140127,1.0278865883230741,0.0005046293342952175,0.0008873069483996452,0.022463956336656675,0.029787697937229813,2025-06-23 21:45:06.610580
2014-11-04,54585.0,55230.0,53945.0,54983.0,-0.005522935779816551,-301.0,0,0.011014268902618474,0.4513,1.0210869270102718,0.05085373705105513,0.011014268902618474,0.02178752885119284,0.03883614378158806,0.006806283681216163,-0.03498420057473328,-0.029385010024256975,0.028545538623163447,0.008186726431132474,0.003680136023938174,-0.0019089361089016544,-0.0011681094970787953,0.00016818705129578948,0.0006046354259293052,-0.017008585630366002,0.045979619231278246,0.027687106551643748,0.03840867140556892,-0.024406130268199266,0.02368999058675869,-0.041899966179399506,-0.035346577726218076,1.023820557975716,0.0005055239523096421,0.0007460539099982391,0.022483859817870287,0.02731398744230214,2025-06-23 21:45:06.610580
2014-11-05,54500.0,54785.0,53950.0,54199.0,-0.01625231910946201,-876.0,0,-0.014258952767219002,0.4541,1.0120798787554603,0.0458094443808488,-0.014258952767219002,-0.002903040649927968,0.022136644463387256,-0.004682851581151115,-0.04711079975670185,-0.043010581814393656,0.013425139128823371,0.010682691257591092,0.0022467244933172203,-0.0024610980702245377,-0.0014725382828053835,-7.436787997078476e-05,0.0005831382653956829,0.011014268902618474,-0.017008585630366002,0.045979619231278246,-0.026738776899512096,0.03840867140556892,-0.024406130268199266,0.02368999058675869,7.516253899053638e-05,1.0154772937905467,0.0005086425086530622,0.0007536706251336948,0.022553104191065633,0.027453062217787195,2025-06-23 21:45:06.610580
2014-11-06,53900.0,53950.0,52840.0,53024.0,0.006573033707865106,351.0,1,-0.021679366777984876,0.4196,0.9404276301044421,0.041601696709252116,-0.021679366777984876,-0.02498942684294725,-0.003840055308820145,-0.022368411348668404,-0.06534979959539422,-0.06341551645505317,-0.008928410385579455,0.0008093965916653678,0.004268784433458683,-0.003558145143102337,-0.002343956886628238,-0.00022337471570332723,0.00052696286658318,-0.014258952767219002,0.011014268902618474,-0.017008585630366002,0.027687106551643748,-0.026738776899512096,0.03840867140556892,-0.024406130268199266,-0.041899966179399506,1.021006813020439,0.0005035144748648942,0.0007714526598504847,0.022439128210893004,0.02777503663094767,2025-06-23 21:45:06.610580
2014-11-07,53400.0,54095.0,52655.0,53751.0,-0.015592592592592602,-842.0,0,0.013710772480386213,0.4236,0.9614162505674081,0.03792737696637228,0.013710772480386213,-0.005866664693849555,0.006884149596785516,-0.007519629973272823,-0.04995059495099774,-0.05019942790379106,0.004183303105642855,-0.005644372758513039,0.0032708626228214353,-0.0011030807171304446,-0.0024279563049616117,-0.0002483594907179498,0.0006177098603643577,-0.021679366777984876,-0.014258952767219002,0.011014268902618474,0.045979619231278246,0.027687106551643748,-0.026738776899512096,0.03840867140556892,0.02368999058675869,1.027347830215554,0.0005003831177819365,0.0007274720731302793,0.022369244908622566,0.02697169021641542,2025-06-23 21:45:06.610580
2014-11-10,54000.0,54400.0,52925.0,53158.0,-0.0006233471854930617,-33.0,0,-0.011032352886457875,0.4244,0.9765301426599172,0.035136064908088904,-0.011032352886457875,-0.012355312784497308,-0.008370222378919046,-0.01649686908240855,-0.05786647289226021,-0.06030418935194082,-0.007236835961938914,-0.004449126209731413,0.004608240360995575,-0.0016546983614533384,-0.0024511588157430653,-0.0002557983183232626,0.0004801598645053751,0.013710772480386213,-0.021679366777984876,-0.014258952767219002,-0.017008585630366002,0.045979619231278246,0.027687106551643748,-0.026738776899512096,-0.024406130268199266,1.0278696268304204,0.0005007611417884211,0.0007322767056688852,0.02237769295053494,0.02706061170167602,2025-06-23 21:45:06.610580
2014-11-11,52940.0,53175.0,52435.0,52907.0,0.009369097091046497,496.0,1,-0.0047217728281726545,0.4088,0.9593992020652428,0.03432119815225488,-0.0047217728281726545,-0.009376907492913089,-0.013098498018996652,-0.016504367983180557,-0.05935232181840866,-0.06441176704636375,-0.012328209382611366,-0.007596334555889639,0.0002951959376214175,-0.004306293961112473,-0.0028497475057552546,-0.00021097323767503174,0.0005520557099089191,-0.011032352886457875,0.013710772480386213,-0.021679366777984876,0.011014268902618474,-0.017008585630366002,0.045979619231278246,0.027687106551643748,0.03840867140556892,1.0141127109754935,0.0004940213464473308,0.0005939768515770897,0.022226590976740693,0.024371640313632766,2025-06-23 21:45:06.610580
2014-11-12,52940.0,53980.0,52615.0,53436.0,-0.023493131483038998,-1257.0,0,0.009998676923658412,0.4107,0.9839011067989075,0.03582475308170079,0.009998676923658412,0.0033949736363774186,-0.006876556517860455,-0.003043891554250444,-0.04710870175782733,-0.0547957054371534,-0.0029650203722705326,-0.0027448086177141564,0.003968941319938468,-0.003243458196063287,-0.0026574652572233623,-0.00012938388915649358,0.0006635587073360471,-0.0047217728281726545,-0.011032352886457875,0.013710772480386213,-0.014258952767219002,0.011014268902618474,-0.017008585630366002,0.045979619231278246,-0.026738776899512096,1.0259431720992112,0.000497061314709891,0.0006010143802253235,0.022294871937508207,0.024515594633321126,2025-06-23 21:45:06.610580
2014-11-13,53505.0,53815.0,52140.0,52248.0,0.003850967555598439,200.0,1,-0.022232203009207252,0.3765,0.9209882583170255,0.04161590716013895,-0.022232203009207252,-0.016045197740113037,-0.02779044127908603,-0.020834075154095633,-0.06496713837673873,-0.07550862242857703,-0.025525949372223522,-0.0028553758639586315,-0.0010229896361466317,-0.004082182557508829,-0.003231679834527729,-0.00018606955561220273,0.0005550055534266213,0.009998676923658412,-0.0047217728281726545,-0.011032352886457875,-0.021679366777984876,-0.014258952767219002,0.011014268902618474,-0.017008585630366002,0.027687106551643748,1.0321250479478328,0.000502164363612093,0.0006189933445326774,0.02240902415573005,0.02487957685598124,2025-06-23 21:45:06.610580
2014-11-14,51935.0,52365.0,50910.0,52135.0,-0.0049903660886320145,-259.0,0,-0.0021627622109937628,0.3758,0.9412884480512975,0.04939188036517274,-0.0021627622109937628,-0.012160646344606008,-0.024100332257007806,-0.018652842913867818,-0.06363019364509737,-0.07718558862496494,-0.028005413414177727,-0.006030082802234627,-0.005837227780373833,-0.003991327032348363,-0.0032539245651756134,-0.00021157966769237536,0.0005311456321998608,-0.022232203009207252,0.009998676923658412,-0.0047217728281726545,0.013710772480386213,-0.021679366777984876,-0.014258952767219002,0.011014268902618474,0.045979619231278246,1.0285798467884502,0.0005020891354614429,0.0006191780083554951,0.022407345569286936,0.024883287732040054,2025-06-23 21:45:06.610580
2014-11-17,51900.0,52665.0,51395.0,51641.0,0.01447088411685038,748.0,1,-0.009475400402800371,0.3762,0.9656057494866529,0.057538311024252234,-0.009475400402800371,-0.01586327548815214,-0.028358439232184618,-0.024714067717225396,-0.06933578892026149,-0.08558697663086057,-0.03757566201966733,-0.0057186923055031254,-0.00508390925761727,-0.003019928948281375,-0.0031084531436740624,-0.0002412810012343325,0.000526032121191855,-0.0021627622109937628,-0.022232203009207252,0.009998676923658412,-0.011032352886457875,0.013710772480386213,-0.021679366777984876,-0.014258952767219002,-0.017008585630366002,1.0247105749586536,0.0004990999752155821,0.0005871039707531908,0.022340545544269553,0.024230228450288924,2025-06-23 21:45:06.610580
2014-11-18,51690.0,52730.0,51430.0,52438.0,0.026062917063870428,1367.0,1,0.015433473402916231,0.382,0.9941703102227774,0.06354311701590847,0.015433473402916231,0.001114937876578015,-0.008615392759440121,-0.008932047642627339,-0.05204713106846581,-0.07126917218660334,-0.02318833317515112,-0.0016876430592853487,-0.004641988807587494,-0.0004809263918246598,-0.0027644331926960494,-7.355291179760304e-05,0.0006357447366001707,-0.009475400402800371,-0.0021627622109937628,-0.022232203009207252,-0.0047217728281726545,-0.011032352886457875,0.013710772480386213,-0.021679366777984876,0.011014268902618474,1.025277075636788,0.00050571218286462,0.0005432400316736768,0.02248804533223419,0.02330751019893967,2025-06-23 21:45:06.610580
2014-11-19,52450.0,54130.0,52330.0,53817.0,0.04102941176470587,2232.0,1,0.02629772302528699,0.3834,1.012197053698717,0.06628381352039352,0.02629772302528699,0.025949466026635726,0.01819110593977924,0.01655920295200164,-0.025113783823798363,-0.04685680766722655,0.0019373357704866034,0.001572166161040367,-0.0005863212283368946,0.0008302016324901629,-0.0017536578781866179,0.00017731687889932957,0.0007169332418272062,0.015433473402916231,-0.009475400402800371,-0.0021627622109937628,0.009998676923658412,-0.0047217728281726545,-0.011032352886457875,0.013710772480386213,-0.014258952767219002,1.0343970953563921,0.0005104047068635138,0.0005791561209253991,0.022592138164935025,0.024065662694498963,2025-06-23 21:45:06.610580
2014-11-21,54400.0,57045.0,54280.0,56632.0,-0.019317382125263904,-1098.0,0,0.05230689187431481,0.4031,1.0494662848216612,0.06374489867169418,0.05230689187431481,0.061864600638258826,0.06418522144530892,0.06406425120273718,0.026827052022960096,0.002460304381019851,0.053322694461648945,0.01647998513774478,0.006812304636893074,0.005540544535175879,-0.0006028757953921224,0.0007290364273982031,0.0011450227731773538,0.02629772302528699,0.015433473402916231,-0.009475400402800371,-0.022232203009207252,0.009998676923658412,-0.0047217728281726545,-0.011032352886457875,-0.021679366777984876,1.050939572586588,0.0005657041127488062,0.0005991685310202874,0.0237845351594015,0.024477919254305244,2025-06-23 21:45:06.610580
2014-11-24,56840.0,57790.0,55620.0,55742.0,-0.0009641135511515575,-54.0,0,-0.015715496539059237,0.408,1.0447073283146413,0.05852700679583466,-0.015715496539059237,0.031228031228031305,0.04355672708619607,0.043868429356482164,0.011730286141913071,-0.013525227116429228,0.03592682389243995,0.013769438272131684,0.003869677734948529,0.0035702701788849823,-0.0007137007549822272,0.0004188878243040084,0.000980081654118421,0.05230689187431481,0.02629772302528699,0.015433473402916231,-0.0021627622109937628,-0.022232203009207252,0.009998676923658412,-0.0047217728281726545,0.013710772480386213,1.0390147428982381,0.0005684557856024769,0.0006015252294091877,0.023842310827654204,0.024526011282089626,2025-06-23 21:45:06.610580
2014-11-25,56010.0,56805.0,55530.0,55956.0,-0.015724946695095943,-885.0,0,0.003839115926949077,0.3765,0.9639016897081413,0.052210952882254205,0.003839115926949077,0.01891946027641711,0.042104322174049136,0.042963824498913894,0.016648125269036695,-0.009965806346367678,0.039010233014143525,0.016432341538081575,0.005356824616289224,0.0049825324886424,-0.0006981953135541183,0.00041335888507486817,0.0010309807104968577,-0.015715496539059237,0.05230689187431481,0.02629772302528699,-0.009475400402800371,-0.0021627622109937628,-0.022232203009207252,0.009998676923658412,-0.011032352886457875,1.022960561858455,0.0005685867487984296,0.0005582359451686302,0.023845057114597768,0.023627017271941674,2025-06-23 21:45:06.610580
2014-11-26,56280.0,56530.0,55270.0,55395.0,-0.011248876909254246,-626.0,0,-0.010025734505683004,0.3732,0.9597778006377944,0.046371178214357385,-0.010025734505683004,-0.0020429340424151787,0.02689826486726976,0.030094873978645076,0.00714660326562,-0.020084941892337338,0.027874425456327456,0.011340499956361726,0.004826428448538189,0.0025608121930798034,-0.0003977253537264482,0.00038189545102506386,0.0008565479694459588,0.003839115926949077,-0.015715496539059237,0.05230689187431481,0.015433473402916231,-0.009475400402800371,-0.0021627622109937628,-0.022232203009207252,-0.0047217728281726545,1.0227971774923106,0.0005579927713825909,0.0005051120889307615,0.023621870615651738,0.022474698861848216,2025-06-23 21:45:06.610580
2014-11-27,55650.0,56420.0,54810.0,55024.0,-0.003913043478260825,-216.0,0,-0.006697355356981682,0.3623,0.9419686963756436,0.043057479611485885,-0.006697355356981682,-0.01301888078522262,0.017026845191006723,0.019824147798882086,0.001594501054191122,-0.026805474466820356,0.02034212540246516,0.004741484279907992,0.00315682522047418,0.003562883270206324,-0.0008859304123924178,0.0003466094435127265,0.000790153397169941,-0.010025734505683004,0.003839115926949077,-0.015715496539059237,0.02629772302528699,0.015433473402916231,-0.009475400402800371,-0.0021627622109937628,0.009998676923658412,1.029374201787995,0.0005513844696238136,0.0004633839213790778,0.02348157723884436,0.02152635411255417,2025-06-23 21:45:06.610580
2014-11-28,55200.0,55770.0,54710.0,54984.0,-0.03738060249816311,-2035.0,0,-0.0007269555103227576,0.3409,0.9159546456015906,0.04310103930325808,-0.0007269555103227576,-0.007870776359522269,0.011173965176068945,0.017111875091913697,0.0025221118698446343,-0.027486110671387287,0.018916878238376844,-0.005865285197019521,0.005307349970362629,0.002142180167107999,-0.0013182209435724107,0.00014861023660200367,0.0008308352918202533,-0.006697355356981682,-0.010025734505683004,0.003839115926949077,0.05230689187431481,0.02629772302528699,0.015433473402916231,-0.009475400402800371,-0.022232203009207252,1.0193748857612868,0.0005411457438847509,0.00043159742778366833,0.023262539497757997,0.02077492305120932,2025-06-23 21:45:06.610580
2014-12-01,54440.0,54540.0,52050.0,52405.0,-0.014285714285714235,-750.0,0,-0.04690455405208793,0.3672,1.0087357837481457,0.04405263421343291,-0.04690455405208793,-0.042879998831110044,-0.036732998305253006,-0.027970088819105565,-0.04214403165178526,-0.07262920988822708,-0.029226928972681088,-0.01210309669962526,0.0008331707862532123,-0.0025020284970603103,-0.002130040057356047,-0.00034655064668274836,0.0005185098450639708,-0.0007269555103227576,-0.006697355356981682,-0.010025734505683004,-0.015715496539059237,0.05230689187431481,0.02629772302528699,0.015433473402916231,-0.0021627622109937628,1.0478386167146974,0.0005809981855883001,0.00043435993260139926,0.02410390394911787,0.020841303524525505,2025-06-23 21:45:06.610580
